Accession,genome_count_A,genome_count_B,absent_count_A,absent_count_B,total_genomes_A,total_genomes_B,freq_A,freq_B,odds_ratio_A_vs_B,p_value,freq_difference_A_minus_B,absolute_freq_difference,freq_ratio,fdr_bh,significant_fdr,enriched_clade
VFG019985(gb|WP_003114657),8222,2599,518,240,8740,2839,0.9407322654462242,0.9154631912645298,1.4656727263005227,4.285265988217628e-6,0.02526907418169444,0.02526907418169444,1.0276025015782342,1.7744404651572634e-5,TRUE,Clade_A
VFG002059(gb|NP_248763),8221,2599,519,240,8740,2839,0.9406178489702517,0.9154631912645298,1.4626710816553754,4.401029757364836e-6,0.025154657705721895,0.025154657705721895,1.0274775195177162,1.819092299710799e-5,TRUE,Clade_A
VFG001250(gb|NP_249791),8163,2577,577,262,8740,2839,0.9339816933638444,0.9077139837971117,1.4382886064677187,5.30887404236398e-6,0.026267709566732744,0.026267709566732744,1.028938311005027,2.1786327465443594e-5,TRUE,Clade_A
VFG015379(gb|WP_011979124),8220,2599,520,240,8740,2839,0.9405034324942791,0.9154631912645298,1.4596809809998172,5.4246586209172665e-6,0.02504024122974935,0.02504024122974935,1.0273525374571983,2.2182115644178626e-5,TRUE,Clade_A
VFG015380(gb|WP_003136959),8220,2599,520,240,8740,2839,0.9405034324942791,0.9154631912645298,1.4596809809998172,5.4246586209172665e-6,0.02504024122974935,0.02504024122974935,1.0273525374571983,2.2182115644178626e-5,TRUE,Clade_A
VFG041046(gb|NP_251392),8169,2580,571,259,8740,2839,0.9346681922196797,0.908770693906305,1.436144347901582,5.852600649769893e-6,0.025897498313374623,0.025897498313374623,1.028497285934756,2.3847008686629013e-5,TRUE,Clade_A
VFG051814(gb|WP_003119469.1),8169,2580,571,259,8740,2839,0.9346681922196797,0.908770693906305,1.436144347901582,5.852600649769893e-6,0.025897498313374623,0.025897498313374623,1.028497285934756,2.3847008686629013e-5,TRUE,Clade_A
VFG016123(gb|WP_011061773),8150,2573,590,266,8740,2839,0.9324942791762014,0.9063050369848539,1.428015594781558,6.494683825045511e-6,0.02618924219134755,0.02618924219134755,1.0288967192309506,2.641632038059291e-5,TRUE,Clade_A
VFG044095(gb|NP_252100),8173,2582,567,257,8740,2839,0.9351258581235697,0.9094751673124339,1.4346984055437697,6.650594913678529e-6,0.0256506908111358,0.0256506908111358,1.0282038385797112,2.696598192292315e-5,TRUE,Clade_A
VFG000188(gb|NP_250384),8208,2595,532,244,8740,2839,0.9391304347826087,0.9140542444522719,1.4506510982108007,6.6768429521448775e-6,0.02507619033033681,0.02507619033033681,1.0274340286504147,2.696598192292315e-5,TRUE,Clade_A
VFG015100(gb|WP_003087674),8208,2595,532,244,8740,2839,0.9391304347826087,0.9140542444522719,1.4506510982108007,6.6768429521448775e-6,0.02507619033033681,0.02507619033033681,1.0274340286504147,2.696598192292315e-5,TRUE,Clade_A
VFG019948(gb|WP_012614298),8208,2595,532,244,8740,2839,0.9391304347826087,0.9140542444522719,1.4506510982108007,6.6768429521448775e-6,0.02507619033033681,0.02507619033033681,1.0274340286504147,2.696598192292315e-5,TRUE,Clade_A
VFG015426(gb|WP_011979130),8193,2590,547,249,8740,2839,0.9374141876430206,0.9122930609369496,1.4399265351897639,7.112110714517799e-6,0.02512112670607103,0.02512112670607103,1.0275362466094733,2.8673430543240475e-5,TRUE,Clade_A
VFG051817(gb|WP_003090565.1),8168,2580,572,259,8740,2839,0.9345537757437071,0.908770693906305,1.4334583813887283,7.180509765210591e-6,0.025783081837402078,0.025783081837402078,1.028371383463715,2.8898402458584376e-5,TRUE,Clade_A
VFG014396(gb|WP_003158014),8129,2566,611,273,8740,2839,0.9300915331807781,0.9038393800634026,1.4154280725713324,7.443742518751575e-6,0.0262521531173755,0.0262521531173755,1.02904515303984,2.9905333341534347e-5,TRUE,Clade_A
VFG020061(gb|WP_012614136),8182,2586,558,253,8740,2839,0.9361556064073226,0.9108841141246918,1.4345066630952492,8.41976025451268e-6,0.025271492282630814,0.025271492282630814,1.0277439159282247,3.3532864624743204e-05,TRUE,Clade_A
VFG042745(gb|NP_252988),8194,2591,546,248,8740,2839,0.9375286041189931,0.9126452976400141,1.4363914650082261,8.476997968034347e-6,0.02488330647897896,0.02488330647897896,1.0272650355437365,3.370231081225441e-5,TRUE,Clade_A
VFG016005(gb|NP_251085),8181,2586,559,253,8740,2839,0.9360411899313501,0.9108841141246918,1.4317657282814764,8.583807997322533e-6,0.02515707580665827,0.02515707580665827,1.0276183055742858,3.406791616930431e-5,TRUE,Clade_A
VFG040874(gb|NP_249373),8216,2599,524,240,8740,2839,0.940045766590389,0.9154631912645298,1.4478346964665987,8.623815610248725e-6,0.02458257532585917,0.02458257532585917,1.0268526092151267,3.41086776032941e-5,TRUE,Clade_A
VFG000201(gb|NP_250397),8228,2604,512,235,8740,2839,0.9414187643020595,0.9172243747798521,1.4502270500537222,8.61274651783929e-6,0.024194389522207427,0.024194389522207427,1.0263778309729443,3.41086776032941e-5,TRUE,Clade_A
VFG042742(gb|NP_252985),8209,2597,531,242,8740,2839,0.9392448512585813,0.9147587178584008,1.4405364446750588,9.70334916616048e-6,0.024486133400180465,0.024486133400180465,1.0267678601167163,3.8050398268670325e-5,TRUE,Clade_A
VFG043014(gb|NP_250149),8737,2827,3,12,8740,2839,0.9996567505720824,0.9957731595632265,12.35862967625505,9.813825334611266e-6,0.0038835910088558245,0.0038835910088558245,1.0039000760078323,3.8352496282109444e-5,TRUE,Clade_A
VFG040876(gb|NP_249375),8171,2583,569,256,8740,2839,0.9348970251716248,0.9098274040154984,1.4231941402925532,1.0092173027294353e-5,0.02506962115612632,0.02506962115612632,1.0275542603415573,3.9373205654104156e-5,TRUE,Clade_A
VFG044092(gb|NP_252097),8193,2591,547,248,8740,2839,0.9374141876430206,0.9126452976400141,1.4335908274071059,1.0351899783420018e-5,0.024768890003006527,0.024768890003006527,1.0271396675872386,4.031792547226744e-5,TRUE,Clade_A
VFG016006(gb|WP_012075667),8180,2586,560,253,8740,2839,0.9359267734553776,0.9108841141246918,1.4290345818252959,1.0500131723702586e-5,0.025042659330685724,0.025042659330685724,1.0274926952203467,4.082593588843006e-5,TRUE,Clade_A
VFG014539(gb|WP_003155632),8192,2591,548,248,8740,2839,0.9372997711670481,0.9126452976400141,1.430800410387104,1.057362122459117e-5,0.024654473527033982,0.024654473527033982,1.0270142996307408,4.10421101340307e-5,TRUE,Clade_A
VFG040871(gb|NP_249370),8152,2576,588,263,8740,2839,0.9327231121281464,0.9073617470940472,1.4154111888461647,1.1055742059559426e-5,0.025361365034099248,0.025361365034099248,1.0279506658896769,4.284100048079278e-5,TRUE,Clade_A
VFG002067(gb|NP_248771),8418,2679,322,160,8740,2839,0.9631578947368421,0.9436421275096865,1.5612833876110275,1.1204897268217362e-5,0.019515767227155645,0.019515767227155645,1.0206813225673366,4.334575772898926e-5,TRUE,Clade_A
VFG015096(gb|WP_003132884),8218,2601,522,238,8740,2839,0.94027459954233406,0.9161676646706587,1.4405135092783368,1.2298260737181025e-5,0.024106934871675367,0.024106934871675367,1.0263127981932665,4.7415479211921466e-5,TRUE,Clade_A
VFG019946(gb|WP_003103206),8218,2601,522,238,8740,2839,0.94027459954233406,0.9161676646706587,1.4405135092783368,1.2298260737181025e-5,0.024106934871675367,0.024106934871675367,1.0263127981932665,4.7415479211921466e-5,TRUE,Clade_A
VFG000186(gb|NP_250382),8217,2601,523,238,8740,2839,0.9401601830663615,0.9161676646706587,1.4375845264690799,1.2524372450742847e-5,0.023992518395702822,0.023992518395702822,1.0261879122358324,4.820622550671827e-5,TRUE,Clade_A
VFG016007(gb|WP_003139292),8180,2587,560,252,8740,2839,0.9359267734553776,0.9112363508277562,1.4228366404232295,1.2686747357962919e-5,0.024690422627621333,0.024690422627621333,1.02709551984531,4.8749411120882635e-5,TRUE,Clade_A
VFG000204(gb|NP_250400),8213,2600,527,239,8740,2839,0.9397025171624714,0.9158154279675942,1.4325213511517039,1.3483852614261632e-5,0.023887089194877253,0.023887089194877253,1.0260828639324064,5.0958744476303436e-5,TRUE,Clade_A
VFG019962(gb|WP_003113550),8213,2600,527,239,8740,2839,0.9397025171624714,0.9158154279675942,1.4325213511517039,1.3483852614261632e-5,0.023887089194877253,0.023887089194877253,1.0260828639324064,5.0958744476303436e-5,TRUE,Clade_A
VFG015521(gb|NP_252906),7410,2308,1330,531,8740,2839,0.8478260869565217,0.8129623106727721,1.2818092629199191,1.5140984577970076e-5,0.03486377628374959,0.03486377628374959,1.042884861728581,5.675395199650875e-5,TRUE,Clade_A
VFG015523(gb|WP_003112073),7410,2308,1330,531,8740,2839,0.8478260869565217,0.8129623106727721,1.2818092629199191,1.5140984577970076e-5,0.03486377628374959,0.03486377628374959,1.042884861728581,5.675395199650875e-5,TRUE,Clade_A
VFG015542(gb|NP_252905),7410,2308,1330,531,8740,2839,0.8478260869565217,0.8129623106727721,1.2818092629199191,1.5140984577970076e-5,0.03486377628374959,0.03486377628374959,1.042884861728581,5.675395199650875e-5,TRUE,Clade_A
VFG015544(gb|WP_093945134),7410,2308,1330,531,8740,2839,0.8478260869565217,0.8129623106727721,1.2818092629199191,1.5140984577970076e-5,0.03486377628374959,0.03486377628374959,1.042884861728581,5.675395199650875e-5,TRUE,Clade_A
VFG020028(gb|WP_003112073),7410,2308,1330,531,8740,2839,0.8478260869565217,0.8129623106727721,1.2818092629199191,1.5140984577970076e-5,0.03486377628374959,0.03486377628374959,1.042884861728581,5.675395199650875e-5,TRUE,Clade_A
VFG000202(gb|NP_250398),8189,2591,551,248,8740,2839,0.9369565217391305,0.9126452976400141,1.4224899263509045,1.6049366303759716e-5,0.024311224099116346,0.024311224099116346,1.0266381957612472,6.0060760686500475e-5,TRUE,Clade_A
VFG015128(gb|WP_003087708),8190,2592,550,247,8740,2839,0.937070938215103,0.9129975343430785,1.4189560247939412,1.9037169412192798e-5,0.0240734038720245,0.0240734038720245,1.0263674357996442,7.112584141949557e-5,TRUE,Clade_A
VFG040872(gb|NP_249371),8136,2572,604,267,8740,2839,0.9308924485125858,0.9059528002817894,1.3983011761959296,1.9789347481731038e-5,0.02493964823079642,0.02493964823079642,1.0275286397073216,7.381587499689594e-5,TRUE,Clade_A
VFG000199(gb|NP_250395),8175,2587,565,252,8740,2839,0.9353546910755148,0.9112363508277562,1.4093845107276861,1.9871833012084343e-5,0.024118340247758607,0.024118340247758607,1.0264677108478495,7.40032222885089e-5,TRUE,Clade_A
VFG014683(gb|WP_003095673),8723,2817,17,22,8740,2839,0.9980549199084668,0.9922507925325819,4.006525790363663,1.9959802685260578e-5,0.005804127375884982,0.005804127375884982,1.005849456024188,7.421035228523139e-5,TRUE,Clade_A
VFG019930(gb|WP_003092013),8223,2605,517,234,8740,2839,0.9408466819221968,0.9175766114829165,1.428674636548075,2.0157657391421807e-5,0.02327007043928031,0.02327007043928031,1.0253603569969738,7.482470235586024e-5,TRUE,Clade_A
VFG019952(gb|WP_003087692),8221,2604,519,235,8740,2839,0.9406178489702517,0.9172243747798521,1.4294521009005539,2.078539286645981e-5,0.02339347419039961,0.02339347419039961,1.0255046364157236,7.703019585728402e-5,TRUE,Clade_A
VFG000193(gb|NP_250389),8219,2604,521,235,8740,2839,0.9403890160183066,0.9172243747798521,1.4236189300263455,2.1639088281638046e-5,0.02316464123845452,0.02316464123845452,1.0252551522565179,8.006462664206078e-5,TRUE,Clade_A
VFG015102(gb|WP_003140061),8237,2611,503,228,8740,2839,0.9424485125858123,0.9196900317013033,1.429928988481703,2.364361812401208e-5,0.022758480884509047,0.022758480884509047,1.0247458166339032,8.734051526003818e-5,TRUE,Clade_A
VFG015122(gb|WP_003100791),8174,2587,566,252,8740,2839,0.9352402745995423,0.9112363508277562,1.4067226031553597,2.400340431039231e-5,0.024003923771786062,0.024003923771786062,1.0263421490483575,8.852702490038578e-5,TRUE,Clade_A
VFG014735(gb|WP_003138116),8293,2632,447,207,8740,2839,0.9488558352402746,0.9270870024656569,1.459059851009953,2.4181051069259977e-5,0.02176883277461772,0.02176883277461772,1.0234808952306762,8.903905482003593e-5,TRUE,Clade_A
VFG015116(gb|WP_003140044),8157,2581,583,258,8740,2839,0.9332951945080091,0.9091229306093696,1.3985565105428943,2.5437835145969193e-5,0.02417226389863958,0.02417226389863958,1.0265885537420525,9.321788150935036e-5,TRUE,Clade_A
VFG014487(gb|WP_003156948),8181,2590,559,249,8740,2839,0.9360411899313501,0.9122930609369496,1.406955332678904,2.6060456984423418e-5,0.023748128994400486,0.023748128994400486,1.0260312502761015,9.534719030664645e-5,TRUE,Clade_A
VFG015110(gb|WP_003087692),8218,2604,522,235,8740,2839,0.94027459954233406,0.9172243747798521,1.420719105383456,2.6253286297193585e-5,0.023050224762481974,0.023050224762481974,1.025130410176915,9.589974325758293e-5,TRUE,Clade_A
VFG041031(gb|NP_251049),8695,2801,45,38,8740,2839,0.9948512585812357,0.9866150052835505,2.6211040431847836,2.7453501140592775e-5,0.008236253297685181,0.008236253297685181,1.0083479911146478,1.0012453357157365e-4,TRUE,Clade_A
VFG015164(gb|WP_003087735),8190,2594,550,245,8740,2839,0.937070938215103,0.9137020077492075,1.4063825914680799,2.7751538042243147e-5,0.0233689304658955,0.0233689304658955,1.025576096219228,1.0105083852207266e-4,TRUE,Clade_A
VFG019954(gb|WP_003087694),8162,2583,578,256,8740,2839,0.9338672768878719,0.9098274040154984,1.3994928721295679,2.8349733207235543e-5,0.024039872872373413,0.024039872872373413,1.0264224541558917,1.0306543261077391e-4,TRUE,Clade_A
VFG015114(gb|WP_003087694),8161,2583,579,256,8740,2839,0.9337528604118993,0.9098274040154984,1.3969048777567636,2.879284936779513e-5,0.023925456396400868,0.023925456396400868,1.02629669791304,1.0451075387614245e-4,TRUE,Clade_A
VFG014513(gb|WP_012076411),8174,2588,566,251,8740,2839,0.9352402745995423,0.9115885875308207,1.4005995850456912,2.887983711090577e-5,0.02365168706872156,0.02365168706872156,1.0259455717110126,1.0466089467996499e-4,TRUE,Clade_A
VFG000220(gb|NP_250416),8189,2594,551,245,8740,2839,0.9369565217391305,0.9137020077492075,1.4036590395434425,3.341788620804968e-5,0.023254513989922954,0.023254513989922954,1.0254508732526566,1.2034635943683825e-4,TRUE,Clade_A
VFG019976(gb|WP_003087734),8188,2594,552,245,8740,2839,0.9368421052631579,0.9137020077492075,1.400945354845732,3.414024412833133e-5,0.02314009751395041,0.02314009751395041,1.0253256502860852,1.2275504706958006e-4,TRUE,Clade_A
VFG000196(gb|NP_250392),8160,2583,580,256,8740,2839,0.9336384439359268,0.9098274040154984,1.3943258068511215,3.477383503614642e-5,0.023811039920428323,0.023811039920428323,1.026170941670188,1.2483752358829402e-4,TRUE,Clade_A
VFG000195(gb|NP_250391),8159,2583,581,256,8740,2839,0.9335240274599542,0.9098274040154984,1.3917556133374798,3.526269963397573e-5,0.023696623444455778,0.023696623444455778,1.0260451854273365,1.2639473900053174e-4,TRUE,Clade_A
VFG015041(gb|WP_003092013),8217,2605,523,234,8740,2839,0.9401601830663615,0.9175766114829165,1.4112557530222891,3.85392152581009e-5,0.02258357158344504,0.02258357158344504,1.0246121918331672,1.3792349423101945e-4,TRUE,Clade_A
VFG015162(gb|WP_003087734),8186,2594,554,245,8740,2839,0.9366132723112128,0.9137020077492075,1.3955473734050425,4.1899205816069455e-5,0.022911264562005318,0.022911264562005318,1.0250752043529425,1.4924965550009833e-4,TRUE,Clade_A
VFG019975(gb|WP_004342903),8197,2598,543,241,8740,2839,0.9378718535469107,0.9151109545614653,1.4002943792557339,4.2820748964212054e-5,0.02276089898544542,0.02276089898544542,1.0248722833793993,1.5229581104481e-4,TRUE,Clade_A
VFG009819(gb|WP_041799901),8004,2527,736,312,8740,2839,0.9157894736842105,0.8901021486438887,1.3426623953425048,4.7004559945681984e-5,0.025687325040321785,0.025687325040321785,1.0288588507279277,1.669171215408583e-4,TRUE,Clade_A
VFG000205(gb|NP_250401),8160,2585,580,254,8740,2839,0.9336384439359268,0.9105318774216273,1.3823634732676708,4.9672405914129045e-5,0.02310656651429943,0.02310656651429943,1.0253769989687025,1.7503609703074045e-4,TRUE,Clade_A
VFG000208(gb|NP_250404),8200,2600,540,239,8740,2839,0.9382151029748284,0.9158154279675942,1.3958255003965354,4.95471378086546e-5,0.022399675007234165,0.022399675007234165,1.024458722055976,1.7503609703074045e-4,TRUE,Clade_A
VFG000209(gb|NP_250405),8200,2600,540,239,8740,2839,0.9382151029748284,0.9158154279675942,1.3958255003965354,4.95471378086546e-5,0.022399675007234165,0.022399675007234165,1.024458722055976,1.7503609703074045e-4,TRUE,Clade_A
VFG019965(gb|WP_003120334),8200,2600,540,239,8740,2839,0.9382151029748284,0.9158154279675942,1.3958255003965354,4.95471378086546e-5,0.022399675007234165,0.022399675007234165,1.024458722055976,1.7503609703074045e-4,TRUE,Clade_A
VFG000156(gb|NP_252169),8212,2604,528,235,8740,2839,0.9395881006864989,0.9172243747798521,1.4035508089863546,4.9653005537262205e-5,0.022363725906646814,0.022363725906646814,1.0243819576992974,1.7503609703074045e-4,TRUE,Clade_A
VFG000219(gb|NP_250415),8184,2594,556,245,8740,2839,0.9363844393592677,0.9137020077492075,1.390188223538007,5.1298440249671594e-5,0.022682431610060227,0.022682431610060227,1.0248247584197998,1.804886839459304e-4,TRUE,Clade_A
VFG000151(gb|NP_250121),8112,2567,628,272,8740,2839,0.9281464530892448,0.9041916167664671,1.3686698247173457,5.3225870780725276e-5,0.02395483632277773,0.02395483632277773,1.0264930971251913,1.869833806600058e-4,TRUE,Clade_A
VFG024169(gb|WP_099961986),8003,2527,737,312,8740,2839,0.9156750572082379,0.8901021486438887,1.3406732755567157,5.5263025732935174e-5,0.02557290856434924,0.02557290856434924,1.0287303076431291,1.9354714661275313e-4,TRUE,Clade_A
VFG019973(gb|WP_003122856),8164,2587,576,252,8740,2839,0.934096109839817,0.9112363508277562,1.3806118412132788,5.613658628071147e-5,0.02285975901206072,0.02285975901206072,1.0250865310534365,1.9630690385358555e-4,TRUE,Clade_A
VFG019966(gb|WP_003100755),8199,2600,541,239,8740,2839,0.9381006864988558,0.9158154279675942,1.3930757847507256,5.9448936734111236e-5,0.02228525853126162,0.02228525853126162,1.0243337880654815,2.0725814721588324e-4,TRUE,Clade_A
VFG015106(gb|WP_003140046),8172,2590,568,249,8740,2839,0.9350114416475973,0.9122930609369496,1.383141120182278,5.983853632778287e-5,0.02271838071064769,0.02271838071064769,1.024902503026073,2.0829985179959622e-4,TRUE,Clade_A
VFG015140(gb|WP_003120334),8198,2600,542,239,8740,2839,0.9379862700228833,0.9158154279675942,1.3903362149170106,6.067962859487112e-5,0.022170842055289075,0.022170842055289075,1.0242088540749867,2.109076787827793e-4,TRUE,Clade_A
VFG019964(gb|WP_003100765),8156,2584,584,255,8740,2839,0.9331807780320366,0.9101796407185628,1.3781582511517996,6.156058558074306e-5,0.023001137313473752,0.023001137313473752,1.0252709863904612,2.1364596569171647e-4,TRUE,Clade_A
VFG000218(gb|NP_250414),8196,2599,544,240,8740,2839,0.9377574370709382,0.9154631912645298,1.3912162446673495,6.1873921884225935e-05,0.022294245806408375,0.022294245806408375,1.0243529680047685,2.144090284024385e-4,TRUE,Clade_A
VFG015160(gb|WP_003120329),8195,2599,545,240,8740,2839,0.9376430205949656,0.9154631912645298,1.388494395731645,6.309353373718885e-5,0.02217982933043583,0.02217982933043583,1.0242279859442507,2.1830553000469263e-4,TRUE,Clade_A
VFG015126(gb|WP_003109502),8219,2608,521,231,8740,2839,0.9403890160183066,0.9186333215921099,1.397243451100081,6.467876858100062e-5,0.021755694426196737,0.021755694426196737,1.0236826750291306,2.2345345651327624e-4,TRUE,Clade_A
VFG000216(gb|NP_250412),8163,2587,577,252,8740,2839,0.9339816933638444,0.9112363508277562,1.3780505392687483,6.696470501977152e-5,0.022745342536088176,0.022745342536088176,1.0249609692539445,2.3100305761707647e-4,TRUE,Clade_A
VFG019963(gb|WP_003100769),8160,2586,580,253,8740,2839,0.9336384439359268,0.9108841141246918,1.3763892400291307,6.948552288184061e-5,0.02275432981123493,0.02275432981123493,1.0249804881415685,2.3933902325967322e-4,TRUE,Clade_A
VFG019950(gb|WP_003109497),8173,2591,567,248,8740,2839,0.9351258581235697,0.9126452976400141,1.3796524762156068,7.018167161785902e-5,0.022480560483555623,0.022480560483555623,1.0246323084572808,2.4137444481464558e-4,TRUE,Clade_A
VFG015134(gb|WP_003109505),8159,2586,581,253,8740,2839,0.9335240274599542,0.9108841141246918,1.3738521082429835,7.0733077726841e-5,0.022639913335262385,0.022639913335262385,1.0248548777876294,2.429067070439719e-4,TRUE,Clade_A
VFG000215(gb|NP_250411),8143,2580,597,259,8740,2839,0.9316933638443936,0.908770693906305,1.3692334324416302,7.226302524072358e-5,0.022922669938088558,0.022922669938088558,1.0252238216876874,2.4705123681403857e-4,TRUE,Clade_A
VFG015158(gb|WP_003120330),8143,2580,597,259,8740,2839,0.9316933638443936,0.908770693906305,1.3692334324416302,7.226302524072358e-5,0.022922669938088558,0.022922669938088558,1.0252238216876874,2.4705123681403857e-4,TRUE,Clade_A
VFG000210(gb|NP_250406),8157,2585,583,254,8740,2839,0.9332951945080091,0.9105318774216273,1.3747452642904068,7.208163228115856e-5,0.022763317086381796,0.022763317086381796,1.0250000221308464,2.4705123681403857e-4,TRUE,Clade_A
VFG015142(gb|WP_003109509),8197,2600,543,239,8740,2839,0.9378718535469107,0.9158154279675942,1.3876067348427001,7.274912483857896e-5,0.02205642557931653,0.02205642557931653,1.0240839200844922,2.48342994612649e-4,TRUE,Clade_A
VFG019967(gb|WP_003120332),8156,2585,584,254,8740,2839,0.9331807780320366,0.9105318774216273,1.3722232531832323,7.331239301246868e-5,0.02264890061040925,0.02264890061040925,1.0248743631848944,2.498939518136748e-4,TRUE,Clade_A
VFG000217(gb|NP_250413),8141,2579,599,260,8740,2839,0.9314645308924485,0.9084184572032405,1.3701251664907084,7.385098295982098e-5,0.02304607368920797,0.02304607368920797,1.0253694467637307,2.5135631292259544e-4,TRUE,Clade_A
VFG000207(gb|NP_250403),8154,2584,586,255,8740,2839,0.9329519450800915,0.9101796407185628,1.3731183462570429,7.475460018081525e-5,0.02277230436152866,0.02277230436152866,1.025019571239311,2.5405489305894844e-4,TRUE,Clade_A
VFG015055(gb|WP_003082999),8111,2568,629,271,8740,2839,0.9280320366132723,0.9045438534695315,1.3607728502437078,7.494305890304865e-5,0.023488183143740793,0.023488183143740793,1.0259668815985514,2.540675618475228e-4,TRUE,Clade_A
VFG015433,8414,2683,326,156,8740,2839,0.9627002288329519,0.9450510743219444,1.5006245147722312,7.497983407618698e-5,0.01764915451100757,0.01764915451100757,1.0186753446353898,2.540675618475228e-4,TRUE,Clade_A
VFG001264(gb|NP_250144),8735,2827,5,12,8740,2839,0.9994279176201373,0.9957731595632265,7.414419599089349,8.03233133454555e-5,0.003654758056910734,0.003654758056910734,1.0036702717097876,2.7057515538102045e-4,TRUE,Clade_A
VFG014605(gb|WP_003087102),8735,2827,5,12,8740,2839,0.9994279176201373,0.9957731595632265,7.414419599089349,8.03233133454555e-5,0.003654758056910734,0.003654758056910734,1.0036702717097876,2.7057515538102045e-4,TRUE,Clade_A
VFG019861(gb|WP_003083061),8735,2827,5,12,8740,2839,0.9994279176201373,0.9957731595632265,7.414419599089349,8.03233133454555e-5,0.003654758056910734,0.003654758056910734,1.0036702717097876,2.7057515538102045e-4,TRUE,Clade_A
VFG043015(gb|NP_250150),8735,2827,5,12,8740,2839,0.9994279176201373,0.9957731595632265,7.414419599089349,8.03233133454555e-5,0.003654758056910734,0.003654758056910734,1.0036702717097876,2.7057515538102045e-4,TRUE,Clade_A
VFG015847(gb|WP_012074275),51,2,8689,2837,8740,2839,0.005835240274599542,7.044734061289186e-4,8.325098264295377,8.218432609888471e-5,0.005130766868470624,0.005130766868470624,8.28312356979405,2.760334466630185e-4,TRUE,Clade_A
VFG000154(gb|NP_250123),8114,2570,626,269,8740,2839,0.9283752860411899,0.9052483268756605,1.3566492059745792,8.559148353017548e-5,0.023126959165529426,0.023126959165529426,1.0255476408836335,2.8659965679413173e-4,TRUE,Clade_A
VFG015058(gb|WP_003083017),8114,2570,626,269,8740,2839,0.9283752860411899,0.9052483268756605,1.3566492059745792,8.559148353017548e-5,0.023126959165529426,0.023126959165529426,1.0255476408836335,2.8659965679413173e-4,TRUE,Clade_A
VFG015144(gb|WP_003109510),8157,2586,583,253,8740,2839,0.9332951945080091,0.9108841141246918,1.3688039538693937,8.570504122091297e-5,0.022411080383317294,0.022411080383317294,1.0246036570797517,2.8659965679413173e-4,TRUE,Clade_A
VFG049835(gb|WP_012076956),35,0,8705,2839,8740,2839,0.004004576659038902,0,Inf,8.904789583921908e-5,0.004004576659038902,0.004004576659038902,Inf,2.9648167351983845e-4,TRUE,Clade_A
VFG049843(gb|WP_003155066),35,0,8705,2839,8740,2839,0.004004576659038902,0,Inf,8.904789583921908e-5,0.004004576659038902,0.004004576659038902,Inf,2.9648167351983845e-4,TRUE,Clade_A
VFG019956(gb|WP_003087695),8134,2578,606,261,8740,2839,0.9306636155606407,0.9080662205001762,1.3588665282322454,9.5212474876256e-5,0.022597395060464542,0.022597395060464542,1.0248851840871447,3.1654698169004535e-4,TRUE,Clade_A
VFG051815(gb|WP_012076490.1),8139,2580,601,259,8740,2839,0.9312356979405034,0.908770693906305,1.3594532513063198,1.0537259074492639e-4,0.022465004034198377,0.022465004034198377,1.024720211803523,3.493131837700305e-4,TRUE,Clade_A
VFG015138(gb|WP_003117721),8149,2584,591,255,8740,2839,0.9323798627002289,0.9101796407185628,1.360667808748664,1.1093827575565353e-4,0.022200221981666046,0.022200221981666046,1.0243910333614357,3.66703753002117e-4,TRUE,Clade_A
VFG001261(gb|NP_250139),8189,2599,551,240,8740,2839,0.9369565217391305,0.9154631912645298,1.3723707600345205,1.1392137231965157e-4,0.02149333047460067,0.02149333047460067,1.0234780935811432,3.749435123404314e-4,TRUE,Clade_A
VFG014566(gb|WP_003083054),8189,2599,551,240,8740,2839,0.9369565217391305,0.9154631912645298,1.3723707600345205,1.1392137231965157e-4,0.02149333047460067,0.02149333047460067,1.0234780935811432,3.749435123404314e-4,TRUE,Clade_A
VFG019855(gb|WP_003083054),8189,2599,551,240,8740,2839,0.9369565217391305,0.9154631912645298,1.3723707600345205,1.1392137231965157e-4,0.02149333047460067,0.02149333047460067,1.0234780935811432,3.749435123404314e-4,TRUE,Clade_A
VFG015154(gb|WP_003140037),8140,2581,600,258,8740,2839,0.931350114416476,0.9091229306093696,1.3561027761511035,1.2268970509129223e-4,0.02222718380710642,0.02222718380710642,1.0244490410028575,4.032237585665105e-4,TRUE,Clade_A
VFG000197(gb|NP_250393),8134,2579,606,260,8740,2839,0.9306636155606407,0.9084184572032405,1.3531358316285615,1.3105160701441785e-4,0.022245158357400152,0.022245158357400152,1.0244877877381384,4.274135659355755e-4,TRUE,Clade_A
VFG041033(gb|NP_251051),8698,2805,42,34,8740,2839,0.9951945080091533,0.9880239520958084,2.5100104324895374,1.3135421272213632e-4,0.007170555913344923,0.007170555913344923,1.0072574717425975,4.274135659355755e-4,TRUE,Clade_A
VFG051606(gb|WP_012614151.1),8698,2805,42,34,8740,2839,0.9951945080091533,0.9880239520958084,2.5100104324895374,1.3135421272213632e-4,0.007170555913344923,0.007170555913344923,1.0072574717425975,4.274135659355755e-4,TRUE,Clade_A
VFG051607(gb|WP_012075692.1),8698,2805,42,34,8740,2839,0.9951945080091533,0.9880239520958084,2.5100104324895374,1.3135421272213632e-4,0.007170555913344923,0.007170555913344923,1.0072574717425975,4.274135659355755e-4,TRUE,Clade_A
